seed,repeat,panel,dropped_modality,drop_rate,method,metric,value
3,1,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6216648619764064
3,1,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.6030198047193951
3,1,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5702494941807166
3,1,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6756752095564555
3,2,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7158128064831983
3,2,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6167409918303209
3,2,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.5916017976783234
3,2,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5664596182693392
3,2,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6727394490415184
3,3,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7145658255411664
3,3,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6204741328889789
3,3,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.6012232149019543
3,3,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5648746485049487
3,3,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6693859582111094
3,4,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7270774735307374
3,4,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6246962216572852
3,4,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.6019291830123882
3,4,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5776626799912947
3,4,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6771586743977127
3,5,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7302684007332917
3,5,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6254364082779074
3,5,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.6015620226038931
3,5,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5697426707231527
3,5,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6757852797956052
3,6,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7209538561274685
3,6,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6203610733920563
3,6,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.5960854378725907
3,6,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.572961475813359
3,6,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6716282550869421
3,7,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7201645784018531
3,7,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6243093018912558
3,7,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.603442820329307
3,7,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5742259126745182
3,7,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6770163621083582
3,8,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7202734455231147
3,8,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6266629297237879
3,8,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.6037468058969429
3,8,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5732011659905274
3,8,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.675016207245937
3,9,"Panel A: molecular available, drop WSI",wsi,0.1,RePercENT,macro_f1,0.7281318212189974
3,9,"Panel A: molecular available, drop WSI",wsi,0.1,Late fusion + averaging,macro_f1,0.6215226447810512
3,9,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mean imputation,macro_f1,0.6041906458783515
3,9,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + mask,macro_f1,0.5671669050681735
3,9,"Panel A: molecular available, drop WSI",wsi,0.1,Early fusion + modality dropout,macro_f1,0.6701636258913044
3,0,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7216240636657376
3,0,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6009096683437389
3,0,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5792864971336558
3,0,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5281151241295372
3,0,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6553684614426687
3,1,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.70911874039595
3,1,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6010786916855493
3,1,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5775294868118049
3,1,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5312508395765823
3,1,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.654318978671258
3,2,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7201137363839216
3,2,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6015127709770272
3,2,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5782765530968754
3,2,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5287417221390512
3,2,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6588654354336289
3,3,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7208673524308706
3,3,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6009634332791739
3,3,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5788645725295243
3,3,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5231619800516363
3,3,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6579896350016666
3,4,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7130836526160944
3,4,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6046491349837029
3,4,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5804569606924929
3,4,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.526135130801986
3,4,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6526729729425873
3,5,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7148435844639687
3,5,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6071242908841519
3,5,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5789147368830239
3,5,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5298193808470978
3,5,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6610700216825192
3,6,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7147027990294313
3,6,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6004370263093338
3,6,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.580773898549549
3,6,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.530921497493427
3,6,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6604934637245623
3,7,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.715802418876603
3,7,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6072895722267753
3,7,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.589879402890322
3,7,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5344315755636084
3,7,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6615296429918845
3,8,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7074332872436796
3,8,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.600466298426011
3,8,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5801804599114329
3,8,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5363264042628001
3,8,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6586308608495546
3,9,"Panel A: molecular available, drop WSI",wsi,0.2,RePercENT,macro_f1,0.7141946637801537
3,9,"Panel A: molecular available, drop WSI",wsi,0.2,Late fusion + averaging,macro_f1,0.6071135263334562
3,9,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mean imputation,macro_f1,0.5854352956177428
3,9,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + mask,macro_f1,0.5289426276427103
3,9,"Panel A: molecular available, drop WSI",wsi,0.2,Early fusion + modality dropout,macro_f1,0.6564676108217616
3,0,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.7103617308618664
3,0,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5946000763815062
3,0,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5639540350587202
3,0,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.5057158234895832
3,0,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6554010295095551
3,1,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.6902110647116194
3,1,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5884786748887669
3,1,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5667750019306863
3,1,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.49730897988056527
3,1,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.643970975869685
3,2,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.7028749644423
3,2,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5807558151234936
3,2,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5508575045564112
3,2,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.4864870888716294
3,2,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6388942074270554
3,3,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.7124166051130444
3,3,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.579335306748163
3,3,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5520694267359065
3,3,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.4744544988261767
3,3,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6352954624973431
3,4,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.6970086740915814
3,4,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5757063588684412
3,4,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5479629120805845
3,4,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.4865621368395464
3,4,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6286645614702254
3,5,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.7016236016557291
3,5,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5879347105854388
3,5,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5635309241394867
3,5,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.4856973812088635
3,5,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6397417394851942
3,6,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.70194305778037
3,6,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5913892706773909
3,6,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.565229672460183
3,6,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.47858136374264093
3,6,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6499548079529429
3,7,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.7034723845071522
3,7,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5812179230807941
3,7,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5565560263407434
3,7,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.49321411939625825
3,7,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6396217549792884
3,8,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.7102628486123146
3,8,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5779692717239427
3,8,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5521623821719503
3,8,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.4719323785321502
3,8,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6368158576284632
3,9,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,RePercENT,macro_f1,0.709706143632843
3,9,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Late fusion + averaging,macro_f1,0.5878262606074225
3,9,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mean imputation,macro_f1,0.5685047981584452
3,9,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + mask,macro_f1,0.4978054243743899
3,9,"Panel A: molecular available, drop WSI",wsi,0.30000000000000004,Early fusion + modality dropout,macro_f1,0.6486100016611674
3,0,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6911211399034405
3,0,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5665780811755499
3,0,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5352932991715852
3,0,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.43060650487405516
3,0,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.625453305683028
3,1,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6969904165221539
3,1,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5712503773636106
3,1,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5517718577651587
3,1,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.45679278413700064
3,1,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6214538655922215
3,2,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6950733751585874
3,2,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5694628262407047
3,2,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5340735703768844
3,2,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.44092873635968893
3,2,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.624195981616509
3,3,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6877061009780459
3,3,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5482773555458017
3,3,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5266357399209699
3,3,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.4244323982909862
3,3,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6110772797115771
3,4,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6826602241966446
3,4,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5675569744087535
3,4,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5349609996617617
3,4,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.4484518813289954
3,4,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6141404064811925
3,5,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6952187517524526
3,5,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5628545988173612
3,5,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5257929896428372
3,5,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.4317122532808508
3,5,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6220059189070121
3,6,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.7001744034323008
3,6,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5621084325796664
3,6,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5358359533456015
3,6,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.43676905899879914
3,6,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6235410336730346
3,7,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6986981003481931
3,7,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5692723113742586
3,7,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5415862161293379
3,7,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.450595454720203
3,7,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6178724666484439
3,8,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6788468609873861
3,8,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5496793649263553
3,8,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5243954556410849
3,8,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.43558363544832074
3,8,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6062574885184107
3,9,"Panel A: molecular available, drop WSI",wsi,0.4,RePercENT,macro_f1,0.6977073485329234
3,9,"Panel A: molecular available, drop WSI",wsi,0.4,Late fusion + averaging,macro_f1,0.5538444309329653
3,9,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mean imputation,macro_f1,0.5336199542790552
3,9,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + mask,macro_f1,0.42643052760255856
3,9,"Panel A: molecular available, drop WSI",wsi,0.4,Early fusion + modality dropout,macro_f1,0.6120081099385034
3,0,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6784992284563044
3,0,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5349910812977356
3,0,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5216280254157125
3,0,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.40128182577835003
3,0,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.5928918406975707
3,1,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6862343704504795
3,1,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.550006283560083
3,1,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5204053920421365
3,1,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.40254292696316735
3,1,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.595346387706517
3,2,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6699593455330237
3,2,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5487856166072433
3,2,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5154989525823083
3,2,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.40372719697066606
3,2,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.5945541180964241
3,3,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6873285946687131
3,3,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5603171226581471
3,3,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5329462213031709
3,3,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.4237520305989393
3,3,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.6165896543907362
3,4,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6906115149298401
3,4,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5391233426161817
3,4,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5075231152452092
3,4,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.38295588875136444
3,4,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.5961941585911481
3,5,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6859764557417033
3,5,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5478963017070255
3,5,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5176800730431526
3,5,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.40701478633678023
3,5,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.6100365170193485
3,6,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6701270621111762
3,6,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5436519367172564
3,6,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.513970952641877
3,6,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.4063530432799479
3,6,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.6037355391892946
3,7,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6720347943555834
3,7,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5145484900806427
3,7,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.48359337575001093
3,7,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.37231648442361703
3,7,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.5662829047101627
3,8,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6857133653949203
3,8,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5525308974260282
3,8,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5226790660334661
3,8,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.415085678896553
3,8,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.6067099199419914
3,9,"Panel A: molecular available, drop WSI",wsi,0.5,RePercENT,macro_f1,0.6804940571877917
3,9,"Panel A: molecular available, drop WSI",wsi,0.5,Late fusion + averaging,macro_f1,0.5431012571012359
3,9,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mean imputation,macro_f1,0.5191178510598793
3,9,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + mask,macro_f1,0.4055113551014804
3,9,"Panel A: molecular available, drop WSI",wsi,0.5,Early fusion + modality dropout,macro_f1,0.6125830089424938
3,0,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,RePercENT,macro_f1,0.6695345971305537
3,0,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Late fusion + averaging,macro_f1,0.5216987529000561
3,0,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Early fusion + mean imputation,macro_f1,0.4833548387430168
3,0,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Early fusion + mask,macro_f1,0.34486999298164533
3,0,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Early fusion + modality dropout,macro_f1,0.5705073365125963
3,1,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,RePercENT,macro_f1,0.6892096755937722
3,1,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Late fusion + averaging,macro_f1,0.5205892918219277
3,1,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Early fusion + mean imputation,macro_f1,0.4947390140687048
3,1,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Early fusion + mask,macro_f1,0.351136917589001
3,1,"Panel A: molecular available, drop WSI",wsi,0.6000000000000001,Early fusion + modality dropout,macro_f1,0.5832465654642693
